PassengerId,Cabin,Age,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Name,Transported,HomePlanet_Earth,HomePlanet_Europa,HomePlanet_Mars,CryoSleep_False,CryoSleep_True,Destination_55 Cancri e,Destination_PSO J318.5-22,Destination_TRAPPIST-1e,VIP_False,VIP_True
7990_01,G/1294/P,21.0,0.0,0.0,0.0,0.0,0.0,Becca Dorsenry,1,1,0,0,0,1,1,0,0,1,0
7993_01,A/96/S,40.0,0.0,0.0,0.0,0.0,0.0,Alphact Frakepeed,1,0,1,0,0,1,0,0,1,1,0
7993_02,A/96/S,47.0,0.0,0.0,0.0,0.0,0.0,Dyonon Frakepeed,1,0,1,0,0,1,1,0,0,0,1
7994_01,G/1295/P,25.0,153.0,0.0,0.0,388.0,0.0,Ivanna Stanleyd,0,1,0,0,1,0,0,1,0,1,0
7995_01,,36.0,0.0,0.0,0.0,0.0,0.0,Grum Stiviorad,1,0,1,0,0,1,0,0,1,1,0
7996_01,F/1657/P,39.0,17.0,334.0,708.0,17.0,366.0,Tanley Kimons,0,1,0,0,1,0,0,0,1,1,0
7999_01,B/262/P,26.0,0.0,0.0,0.0,0.0,0.0,Arraiam Bealvewd,1,0,1,0,0,1,1,0,0,1,0
8000_01,G/1292/S,0.0,0.0,0.0,0.0,0.0,0.0,Alfrey Bucklandez,1,1,0,0,1,0,0,0,1,1,0
8000_02,G/1292/S,14.0,0.0,0.0,0.0,0.0,0.0,Patsyn Bucklandez,1,1,0,0,0,1,0,0,1,1,0
8003_01,F/1659/P,7.0,0.0,0.0,0.0,0.0,0.0,Himass Tre,1,0,0,1,1,0,0,0,1,1,0
8004_01,F/1527/S,50.0,0.0,0.0,0.0,0.0,0.0,Fowoos Gread,1,0,0,1,0,1,1,0,0,1,0
8005_01,F/1528/S,22.0,0.0,15.0,0.0,548.0,124.0,Thel Olivasquez,0,1,0,0,1,0,1,0,0,1,0
8005_02,G/1293/S,17.0,0.0,0.0,0.0,0.0,0.0,Sanney Olivasquez,1,1,0,0,0,1,0,1,0,1,0
8005_03,F/1528/S,35.0,676.0,0.0,0.0,0.0,40.0,Katen Olivasquez,0,1,0,0,1,0,0,0,1,1,0
8006_01,F/1529/S,22.0,0.0,1145.0,0.0,0.0,371.0,Lilace Morrencis,0,1,0,0,1,0,0,0,1,1,0
8007_01,G/1296/P,26.0,0.0,0.0,1.0,886.0,0.0,Stace Gilleyons,0,1,0,0,1,0,0,0,1,1,0
8007_02,E/517/P,24.0,0.0,0.0,92.0,1492.0,0.0,Marine Gilleyons,1,1,0,0,1,0,0,1,0,1,0
8010_01,C/300/S,59.0,0.0,2593.0,0.0,98.0,0.0,,1,0,1,0,1,0,0,0,1,1,0
8012_01,F/1531/S,24.0,0.0,0.0,0.0,0.0,0.0,Camonk Bache,1,0,0,1,0,1,0,0,1,1,0
8012_02,E/530/S,17.0,0.0,0.0,0.0,0.0,0.0,Cowhex Bache,0,0,0,1,1,0,0,0,1,1,0
8012_03,F/1531/S,28.0,0.0,0.0,0.0,0.0,0.0,Mesh Bache,1,0,0,1,0,1,0,0,1,1,0
8014_01,G/1294/S,38.0,0.0,0.0,0.0,0.0,0.0,Letty Brightez,1,1,0,0,0,1,0,0,1,1,0
8015_01,B/315/S,2.0,0.0,0.0,0.0,0.0,0.0,Kitauon Pulgaly,1,0,1,0,1,0,0,0,1,1,0
8015_02,B/315/S,36.0,0.0,244.0,0.0,5432.0,2302.0,Duhrkab Fansty,0,0,1,0,1,0,0,0,1,1,0
8015_03,B/315/S,32.0,0.0,0.0,0.0,0.0,0.0,Achbah Fansty,1,0,1,0,0,1,1,0,0,1,0
8016_01,E/531/S,15.0,0.0,10.0,0.0,595.0,381.0,Clard Edwartizman,0,1,0,0,1,0,0,0,1,1,0
8018_01,F/1532/S,54.0,0.0,0.0,5.0,1268.0,26.0,Juane Popelazquez,0,1,0,0,1,0,0,0,1,1,0
8019_01,F/1660/P,18.0,0.0,0.0,0.0,0.0,0.0,Casps Anpie,1,0,0,1,0,1,0,0,1,1,0
8020_01,F/1661/P,22.0,668.0,79.0,0.0,0.0,1.0,Ianya Callowery,0,1,0,0,1,0,0,0,1,1,0
8021_01,G/1298/P,23.0,0.0,0.0,0.0,0.0,0.0,Oraine Blandez,0,1,0,0,0,1,0,0,1,1,0
8023_01,D/249/P,14.0,0.0,4545.0,271.0,199.0,1377.0,Cella Mallisly,1,0,1,0,1,0,0,0,1,1,0
8023_02,D/249/P,26.0,0.0,0.0,0.0,0.0,0.0,Auvara Mallisly,1,0,1,0,0,1,0,0,1,1,0
8024_01,F/1533/S,73.0,16.0,0.0,722.0,2.0,89.0,Tancis Bushallert,0,1,0,0,1,0,0,0,1,1,0
8025_01,B/263/P,29.0,0.0,0.0,0.0,0.0,0.0,Tauria Stiviorad,1,0,1,0,1,0,0,0,1,1,0
8026_01,F/1534/S,29.0,0.0,0.0,0.0,0.0,0.0,Losp Ruité,1,0,0,1,0,1,0,0,1,1,0
8027_01,G/1297/S,12.0,0.0,0.0,0.0,0.0,0.0,Garlie Kirks,0,1,0,0,1,0,0,0,1,1,0
8027_02,F/1535/S,27.0,31.0,225.0,331.0,0.0,14.0,Wally Logannon,0,1,0,0,1,0,1,0,0,1,0
8029_01,G/1298/S,31.0,779.0,0.0,3.0,57.0,0.0,Coracy Gainebergan,0,1,0,0,1,0,0,0,1,1,0
8030_01,G/1299/S,26.0,0.0,0.0,0.0,0.0,0.0,Weslie Carrishley,0,1,0,0,0,1,0,1,0,1,0
8031_01,D/250/P,35.0,0.0,0.0,0.0,0.0,0.0,Alheneb Emoted,1,0,1,0,0,1,1,0,0,1,0
8032_01,A/85/P,25.0,0.0,0.0,0.0,0.0,0.0,Atonib Couresteer,1,0,1,0,0,1,0,0,1,1,0
8032_02,A/85/P,40.0,0.0,0.0,0.0,0.0,0.0,Alasym Couresteer,1,0,1,0,0,1,0,0,1,1,0
8034_01,E/532/S,18.0,0.0,0.0,0.0,0.0,0.0,Krus Bost,0,0,0,1,0,1,0,0,1,1,0
8034_02,E/532/S,52.0,1222.0,2.0,74.0,0.0,0.0,Almone Bost,0,0,0,1,1,0,0,0,1,1,0
8035_01,F/1536/S,35.0,0.0,0.0,0.0,0.0,0.0,Walmon Staf,1,0,0,1,0,1,0,0,1,1,0
8036_01,F/1537/S,51.0,172.0,350.0,0.0,16.0,1005.0,Therie Maldon,0,1,0,0,1,0,0,0,1,1,0
8036_02,F/1537/S,35.0,0.0,0.0,62.0,0.0,891.0,Brene Maldon,0,1,0,0,1,0,0,0,1,1,0
8037_01,F/1538/S,14.0,0.0,476.0,249.0,177.0,0.0,Danie Harley,0,1,0,0,1,0,0,0,1,1,0
8038_01,C/301/S,24.0,0.0,0.0,0.0,0.0,0.0,Alsha Gocent,1,0,1,0,0,1,1,0,0,1,0
8038_02,C/301/S,26.0,0.0,0.0,0.0,0.0,0.0,Asellab Gocent,1,0,1,0,0,1,1,0,0,1,0
8042_01,G/1299/P,21.0,0.0,0.0,0.0,0.0,0.0,Mathy Shephendry,0,1,0,0,0,1,1,0,0,1,0
8043_01,A/97/S,45.0,5.0,17901.0,0.0,79.0,281.0,Hadalm Oppont,1,0,1,0,1,0,1,0,0,1,0
8043_02,A/97/S,29.0,0.0,1408.0,0.0,408.0,1.0,Aldun Fanseld,1,0,1,0,1,0,0,0,1,1,0
8043_03,A/97/S,39.0,1.0,392.0,64.0,148.0,1367.0,Alcorix Fanseld,1,0,1,0,1,0,0,0,1,0,1
8043_04,A/97/S,37.0,0.0,0.0,0.0,0.0,0.0,Sinon Fanseld,1,0,1,0,0,1,1,0,0,1,0
8046_01,G/1300/P,22.0,0.0,0.0,0.0,0.0,0.0,Pennie Haynard,1,1,0,0,0,1,0,1,0,1,0
8049_01,G/1301/P,22.0,6.0,21.0,0.0,782.0,0.0,Bonya Workmans,0,1,0,0,1,0,0,0,1,1,0
8050_01,G/1300/S,30.0,0.0,34.0,143.0,275.0,0.0,Annya Frazie,0,1,0,0,1,0,0,1,0,1,0
8050_02,,1.0,0.0,0.0,0.0,0.0,0.0,Ivanne Frazie,1,1,0,0,0,1,0,0,1,1,0
8050_03,G/1300/S,0.0,0.0,0.0,0.0,0.0,0.0,Netty Frazie,1,1,0,0,0,1,0,1,0,1,0
8052_01,G/1302/S,9.0,0.0,0.0,0.0,0.0,0.0,Duana Serry,0,1,0,0,1,0,0,0,1,1,0
8052_02,G/1302/S,18.0,0.0,0.0,0.0,1.0,335.0,Perryl Serry,0,1,0,0,1,0,0,1,0,1,0
8053_01,F/1663/P,29.0,1544.0,1.0,206.0,0.0,0.0,Spix Burie,0,0,0,1,1,0,0,0,1,1,0
8054_01,F/1540/S,52.0,0.0,0.0,262.0,1425.0,571.0,Hex Reste,0,0,0,1,1,0,1,0,0,1,0
8055_01,E/533/S,27.0,0.0,0.0,846.0,59.0,0.0,Joeula Baxterson,0,1,0,0,1,0,0,0,1,1,0
8056_01,C/262/P,54.0,0.0,793.0,0.0,87.0,1567.0,Ionium Ausivetpul,0,0,1,0,1,0,0,0,1,1,0
8056_02,C/262/P,28.0,40.0,9012.0,0.0,111.0,551.0,Marrai Ausivetpul,1,0,1,0,1,0,0,0,1,1,0
8057_01,B/267/P,65.0,0.0,0.0,0.0,0.0,0.0,Wimplas Sersocatic,1,0,1,0,0,1,0,0,1,1,0
8057_02,B/267/P,26.0,0.0,0.0,0.0,0.0,0.0,Algor Sersocatic,1,0,1,0,0,1,1,0,0,1,0
8058_01,F/1664/P,29.0,12.0,2.0,0.0,432.0,1548.0,Ronard Hayertez,0,1,0,0,1,0,0,0,1,1,0
8059_01,G/1302/P,20.0,0.0,38.0,0.0,0.0,1779.0,Leria Merrelliss,0,1,0,0,1,0,0,0,1,1,0
8060_01,F/1541/S,39.0,1369.0,259.0,960.0,1.0,29.0,Pot Chman,0,0,0,1,1,0,0,0,1,1,0
8060_02,F/1541/S,37.0,0.0,0.0,0.0,0.0,0.0,Colatz Chman,1,0,0,1,0,1,0,0,1,1,0
8063_01,F/1543/S,20.0,0.0,25.0,0.0,11.0,0.0,Paulie Loway,0,1,0,0,1,0,0,0,1,1,0
8064_01,,40.0,0.0,0.0,0.0,0.0,0.0,Yales Erte,1,0,0,1,0,1,0,0,1,1,0
8064_02,E/534/S,0.0,0.0,0.0,0.0,0.0,0.0,Elos Erte,1,0,0,1,1,0,0,0,1,1,0
8064_03,E/534/S,33.0,0.0,0.0,0.0,0.0,0.0,Chees Swin,0,0,0,1,0,1,0,0,1,1,0
8066_01,F/1544/S,23.0,0.0,0.0,0.0,0.0,0.0,Cinch Min,1,0,0,1,0,1,0,0,1,1,0
8067_01,F/1666/P,32.0,1.0,0.0,0.0,9.0,663.0,Jaimez Bardson,0,1,0,0,1,0,1,0,0,1,0
8068_01,F/1545/S,20.0,0.0,52.0,0.0,110.0,614.0,Eduard Mcfarmerson,0,1,0,0,1,0,0,0,1,1,0
8069_01,D/234/S,60.0,0.0,0.0,0.0,0.0,0.0,Adharan Greded,1,0,1,0,0,1,1,0,0,1,0
8071_01,F/1546/S,53.0,0.0,0.0,716.0,0.0,0.0,Olly Klindsey,1,1,0,0,1,0,0,0,1,1,0
8072_01,D/236/S,26.0,0.0,0.0,0.0,0.0,0.0,Mareson Prombled,1,0,1,0,0,1,0,0,1,1,0
8072_02,D/236/S,35.0,0.0,5500.0,0.0,180.0,3173.0,Arin Prombled,0,0,1,0,1,0,1,0,0,1,0
8075_01,F/1547/S,19.0,355.0,0.0,0.0,0.0,284.0,Troyce Starkers,0,1,0,0,1,0,1,0,0,1,0
8076_01,C/263/P,43.0,1.0,2060.0,0.0,1.0,2764.0,Menkibi Emetillove,0,0,1,0,1,0,1,0,0,1,0
8076_02,C/263/P,29.0,2686.0,0.0,0.0,2854.0,2553.0,Achbah Emetillove,0,0,1,0,1,0,1,0,0,1,0
8077_01,G/1304/P,20.0,721.0,122.0,0.0,0.0,0.0,Racy Watsongley,0,1,0,0,1,0,0,0,1,1,0
8078_01,F/1667/P,19.0,0.0,0.0,134.0,1931.0,0.0,Colle Davispinoz,0,1,0,0,1,0,0,0,1,1,0
8079_01,F/1548/S,21.0,505.0,0.0,0.0,0.0,110.0,Blancy Hubbarton,1,1,0,0,1,0,0,1,0,1,0
8081_01,D/251/P,39.0,2.0,15450.0,336.0,1.0,904.0,Mesarga Ambleetive,1,0,1,0,1,0,1,0,0,1,0
8082_01,G/1305/P,12.0,0.0,0.0,0.0,0.0,0.0,Deanny Cochrisons,0,1,0,0,0,1,0,0,1,1,0
8082_02,F/1668/P,20.0,1842.0,0.0,0.0,0.0,0.0,Dell Cochrisons,1,1,0,0,1,0,1,0,0,1,0
8083_01,F/1669/P,18.0,595.0,134.0,7.0,0.0,0.0,Chrisa Wolferton,0,1,0,0,1,0,0,0,1,1,0
8084_01,C/264/P,31.0,0.0,745.0,0.0,6688.0,2161.0,Schyon Idercaling,0,0,1,0,1,0,0,0,1,1,0
8085_01,F/1549/S,35.0,635.0,3.0,0.0,0.0,25.0,Nandy Avisley,0,1,0,0,1,0,0,1,0,1,0
8086_01,G/1306/P,44.0,0.0,0.0,0.0,0.0,0.0,Denis Rochaserry,1,1,0,0,0,1,0,1,0,1,0
8087_01,B/268/P,62.0,33.0,3518.0,0.0,394.0,0.0,Sarthim Ousious,1,0,1,0,1,0,0,0,1,1,0
8088_01,E/521/P,23.0,1.0,0.0,11.0,0.0,2336.0,Ducks Sacy,0,0,0,1,1,0,0,0,1,1,0
8088_02,F/1670/P,23.0,3.0,0.0,0.0,1677.0,0.0,Varkes Kart,0,0,0,1,1,0,0,0,1,0,1
8089_01,F/1671/P,19.0,0.0,0.0,1761.0,0.0,36.0,Erie Peter,1,1,0,0,1,0,0,0,1,1,0
8091_01,F/1672/P,29.0,18.0,7.0,0.0,0.0,779.0,Mela Bushallert,0,1,0,0,1,0,0,0,1,1,0
8092_01,D/238/S,31.0,0.0,4655.0,135.0,2075.0,402.0,Mintard Pulgaly,1,0,1,0,1,0,0,0,1,1,0
8092_02,D/238/S,33.0,0.0,0.0,0.0,0.0,0.0,Hekabih Pulgaly,1,0,1,0,0,1,1,0,0,0,1
8092_03,D/238/S,41.0,0.0,3216.0,0.0,433.0,517.0,Sterfik Pulgaly,0,0,1,0,1,0,0,0,1,1,0
8094_01,C/265/P,60.0,19.0,7316.0,0.0,0.0,1781.0,Geonkaa Pokebox,1,0,1,0,1,0,0,0,1,1,0
8097_01,B/317/S,41.0,0.0,0.0,0.0,0.0,0.0,Asch Meroliss,1,0,1,0,0,1,0,0,1,1,0
8098_01,B/269/P,69.0,0.0,269.0,0.0,190.0,9033.0,Ariton Mosteraked,0,0,1,0,1,0,0,0,1,0,1
8098_02,B/269/P,44.0,9.0,2311.0,0.0,633.0,1.0,Quarkib Mosteraked,1,0,1,0,1,0,1,0,0,1,0
8098_03,B/269/P,18.0,0.0,0.0,0.0,0.0,0.0,Minkark Mosteraked,1,0,1,0,0,1,1,0,0,1,0
8098_04,B/269/P,26.0,0.0,11598.0,0.0,3.0,386.0,Hasim Mosteraked,1,0,1,0,1,0,1,0,0,1,0
8102_01,F/1674/P,30.0,4.0,0.0,442.0,2441.0,0.0,Ela Castron,0,1,0,0,1,0,0,0,1,1,0
8103_01,F/1675/P,34.0,81.0,0.0,492.0,122.0,0.0,Dicks Botie,0,0,0,1,1,0,0,0,1,1,0
8105_01,F/1677/P,18.0,0.0,0.0,15.0,570.0,84.0,Shan Villenson,0,1,0,0,1,0,0,1,0,1,0
8106_01,G/1306/S,49.0,0.0,0.0,0.0,0.0,0.0,Daley Rigginsen,1,1,0,0,0,1,1,0,0,1,0
8107_01,F/1678/P,71.0,48.0,43.0,0.0,78.0,534.0,Shan Ewisentley,0,1,0,0,1,0,0,1,0,1,0
8108_01,F/1552/S,19.0,150.0,605.0,0.0,0.0,1.0,Stevey Evedorsen,0,1,0,0,1,0,0,1,0,1,0
8112_01,F/1553/S,23.0,90.0,4.0,0.0,7.0,588.0,Benda Dickley,0,1,0,0,1,0,0,1,0,1,0
8115_01,B/318/S,31.0,0.0,0.0,0.0,0.0,0.0,Phecca Prieress,1,0,1,0,0,1,0,0,1,1,0
8115_02,B/318/S,40.0,0.0,0.0,0.0,0.0,0.0,Eltais Prieress,1,0,1,0,0,1,0,0,1,1,0
8116_01,D/252/P,28.0,49.0,0.0,0.0,2.0,1136.0,Ties Prin,0,0,0,1,1,0,1,0,0,1,0
8117_01,B/319/S,17.0,0.0,0.0,0.0,0.0,0.0,Diram Pernised,1,0,1,0,0,1,0,0,1,1,0
8117_02,B/319/S,24.0,0.0,809.0,0.0,4928.0,143.0,Caiamin Pernised,0,0,1,0,1,0,0,0,1,1,0
8117_03,B/319/S,54.0,0.0,0.0,0.0,0.0,0.0,Rasalm Pernised,1,0,1,0,0,1,1,0,0,1,0
8118_01,G/1310/P,21.0,0.0,0.0,0.0,0.0,0.0,Eilace Browlerson,0,1,0,0,0,1,0,0,1,1,0
8119_01,F/1555/S,2.0,0.0,0.0,0.0,0.0,0.0,Harvin Tersimpson,0,1,0,0,0,1,1,0,0,1,0
8119_02,F/1555/S,20.0,6.0,1119.0,0.0,24.0,13.0,Willey Tersimpson,1,1,0,0,1,0,1,0,0,1,0
8119_03,F/1555/S,20.0,97.0,279.0,0.0,301.0,39.0,Thew Tersimpson,0,1,0,0,1,0,1,0,0,1,0
8120_01,D/253/P,36.0,0.0,4260.0,0.0,0.0,1678.0,Hekarf Pacticious,1,0,1,0,1,0,1,0,0,1,0
8121_01,G/1311/P,25.0,0.0,0.0,0.0,0.0,0.0,Jeroy Kimpson,1,1,0,0,0,1,0,0,1,1,0
8122_01,C/302/S,58.0,0.0,226.0,0.0,5481.0,0.0,Sadiram Coning,0,0,1,0,1,0,1,0,0,1,0
8122_02,C/302/S,37.0,79.0,218.0,0.0,442.0,659.0,Arkaban Coning,1,0,1,0,1,0,0,0,1,1,0
8122_03,C/302/S,26.0,0.0,13.0,0.0,3803.0,3557.0,Gemmark Coning,0,0,1,0,1,0,0,0,1,1,0
8123_01,G/1312/P,45.0,0.0,0.0,0.0,0.0,0.0,Violan Newtontoss,0,1,0,0,0,1,0,0,1,1,0
8124_01,F/1681/P,44.0,0.0,903.0,0.0,0.0,0.0,Ryany Paynard,0,1,0,0,1,0,0,0,1,1,0
8128_01,F/1682/P,24.0,0.0,0.0,0.0,0.0,0.0,Mele Queke,1,0,0,1,0,1,0,0,1,1,0
8129_01,,13.0,0.0,0.0,0.0,0.0,0.0,Eline Casonston,1,1,0,0,0,1,1,0,0,1,0
8129_02,G/1313/P,4.0,0.0,0.0,0.0,0.0,0.0,Frey Casonston,1,1,0,0,1,0,0,0,1,1,0
8129_03,F/1683/P,24.0,381.0,925.0,342.0,0.0,642.0,Eulah Casonston,0,1,0,0,1,0,0,0,1,1,0
8129_04,F/1683/P,27.0,3.0,13.0,0.0,0.0,788.0,Millie Casonston,0,1,0,0,1,0,1,0,0,1,0
8129_05,E/522/P,39.0,44.0,1620.0,0.0,6.0,0.0,Rona Casonston,0,1,0,0,1,0,0,0,1,1,0
8130_01,G/1308/S,23.0,0.0,0.0,0.0,0.0,0.0,Morrie Mcbriddley,0,1,0,0,0,1,0,0,1,1,0
8130_02,G/1308/S,4.0,0.0,0.0,0.0,0.0,0.0,Brie Mcbriddley,0,1,0,0,1,0,1,0,0,1,0
8130_03,G/1308/S,0.0,0.0,0.0,0.0,0.0,0.0,Ferry Mcbriddley,0,1,0,0,0,1,0,0,1,1,0
8131_01,F/1557/S,22.0,0.0,0.0,0.0,0.0,0.0,Gieses Shbre,1,0,0,1,0,1,0,0,1,1,0
8133_01,D/254/P,27.0,831.0,0.0,0.0,867.0,20.0,Gra Suncy,0,0,0,1,1,0,0,0,1,1,0
8135_01,C/267/P,22.0,0.0,0.0,0.0,0.0,0.0,Navior Coudered,1,0,1,0,0,1,0,0,1,1,0
8136_01,C/268/P,26.0,0.0,0.0,0.0,0.0,0.0,Alphact Inderad,1,0,1,0,0,1,1,0,0,1,0
8136_02,C/268/P,60.0,0.0,5998.0,0.0,4794.0,8.0,Achium Inderad,0,0,1,0,1,0,0,0,1,1,0
8137_01,G/1314/P,18.0,0.0,297.0,0.0,588.0,23.0,Antone Fielson,0,1,0,0,1,0,0,0,1,1,0
8138_01,G/1315/P,20.0,0.0,0.0,0.0,0.0,0.0,Nica Whitneyes,0,1,0,0,0,1,1,0,0,1,0
8139_01,E/523/P,25.0,11.0,780.0,0.0,0.0,0.0,Andie Mirezavis,1,1,0,0,1,0,0,0,1,1,0
8140_01,G/1309/S,24.0,0.0,0.0,0.0,0.0,0.0,Berta Chapmaney,1,1,0,0,0,1,0,1,0,1,0
8141_01,G/1310/S,38.0,0.0,0.0,0.0,0.0,0.0,Stenny Belley,1,1,0,0,0,1,0,0,1,1,0
8143_01,F/1558/S,18.0,0.0,17.0,5.0,0.0,712.0,Sergia Vines,1,1,0,0,1,0,0,0,1,1,0
8144_01,B/270/P,45.0,0.0,0.0,0.0,0.0,0.0,Graston Donotaked,1,0,1,0,0,1,1,0,0,1,0
8144_02,B/270/P,13.0,0.0,3680.0,0.0,1529.0,3854.0,Marfar Chsere,0,0,1,0,1,0,0,0,1,1,0
8144_03,B/270/P,28.0,0.0,3317.0,77.0,0.0,130.0,Muonus Chsere,1,0,1,0,1,0,0,0,1,1,0
8144_04,B/270/P,5.0,0.0,0.0,0.0,0.0,0.0,Dhena Donotaked,1,0,1,0,1,0,0,0,1,1,0
8147_01,G/1317/P,20.0,0.0,142.0,0.0,3528.0,92.0,Everly Pittler,0,1,0,0,1,0,0,0,1,1,0
8147_02,,2.0,0.0,0.0,0.0,0.0,0.0,Mabley Pittler,1,1,0,0,0,1,0,0,1,1,0
8147_03,G/1317/P,42.0,18.0,5.0,470.0,356.0,57.0,Jeroy Pittler,0,1,0,0,1,0,0,0,1,1,0
8147_04,G/1317/P,0.0,0.0,0.0,0.0,0.0,0.0,Cline Pittler,1,1,0,0,1,0,1,0,0,1,0
8148_01,G/1318/P,18.0,0.0,508.0,0.0,44.0,257.0,Jarena Cartez,0,1,0,0,1,0,0,0,1,1,0
8149_01,G/1319/P,26.0,0.0,0.0,0.0,0.0,0.0,Gordo Contrevins,0,1,0,0,0,1,0,1,0,1,0
8150_01,E/539/S,3.0,0.0,0.0,0.0,0.0,0.0,Bles Kart,1,0,0,1,0,1,1,0,0,1,0
8150_02,E/539/S,49.0,0.0,0.0,0.0,0.0,0.0,Stmeal Kart,1,0,0,1,0,1,0,1,0,1,0
8150_03,E/539/S,19.0,691.0,0.0,10.0,561.0,25.0,Stey Kart,0,0,0,1,1,0,0,0,1,1,0
8152_01,G/1312/S,19.0,0.0,0.0,0.0,0.0,0.0,Stanya Bullisey,0,1,0,0,0,1,0,0,1,1,0
8153_01,G/1320/P,15.0,0.0,0.0,0.0,0.0,0.0,Monah Hickett,0,1,0,0,0,1,0,0,1,1,0
8156_01,G/1321/P,53.0,90.0,29.0,102.0,244.0,56.0,Phia Yorkland,0,1,0,0,1,0,0,1,0,1,0
8157_01,G/1313/S,0.0,0.0,0.0,0.0,0.0,0.0,Luisy Morelly,1,1,0,0,1,0,0,0,1,1,0
8157_02,F/1560/S,39.0,1663.0,0.0,262.0,229.0,0.0,Nance Morelly,0,1,0,0,1,0,1,0,0,1,0
8157_03,G/1313/S,45.0,0.0,0.0,2778.0,1910.0,0.0,Leneva Morelly,0,1,0,0,1,0,0,0,1,1,0
8157_04,G/1313/S,10.0,0.0,0.0,0.0,0.0,0.0,Wine Morelly,1,1,0,0,0,1,0,0,1,1,0
8157_05,G/1313/S,1.0,0.0,0.0,0.0,0.0,0.0,Lyne Morelly,1,1,0,0,1,0,1,0,0,1,0
8157_06,G/1313/S,9.0,0.0,0.0,0.0,0.0,0.0,Chadie Morelly,1,1,0,0,1,0,0,0,1,1,0
8158_01,F/1686/P,40.0,953.0,0.0,356.0,0.0,0.0,Hork Repie,0,0,0,1,1,0,0,0,1,1,0
8159_01,F/1687/P,26.0,0.0,0.0,0.0,622.0,8.0,Blancy Guerson,0,1,0,0,1,0,0,0,1,1,0
8161_01,F/1688/P,18.0,1157.0,28.0,50.0,0.0,0.0,Marina Pooles,0,1,0,0,1,0,0,0,1,1,0
8162_01,E/524/P,47.0,0.0,314.0,0.0,889.0,1090.0,Isotone Fringh,0,0,1,0,1,0,0,0,1,1,0
8164_01,G/1314/S,31.0,0.0,918.0,0.0,0.0,900.0,Loree Wolfernan,0,1,0,0,1,0,0,0,1,1,0
8165_01,E/525/P,24.0,279.0,11.0,40.0,718.0,0.0,Labix One,0,0,0,1,1,0,0,0,1,1,0
8167_01,G/1315/S,23.0,0.0,0.0,0.0,0.0,0.0,Kendy Foxter,1,1,0,0,0,1,0,1,0,1,0
8168_01,F/1561/S,32.0,7.0,723.0,0.0,6.0,13.0,Alber Carpentley,0,1,0,0,1,0,1,0,0,1,0
8168_02,F/1561/S,32.0,293.0,889.0,1.0,1.0,200.0,Lison Boyers,0,1,0,0,1,0,0,0,1,1,0
8168_03,F/1561/S,21.0,644.0,0.0,0.0,0.0,2.0,Briane Carpentley,0,1,0,0,1,0,0,0,1,1,0
8168_04,F/1561/S,24.0,4.0,0.0,9.0,20.0,831.0,Bland Boyers,0,1,0,0,1,0,0,0,1,1,0
8168_05,G/1316/S,22.0,753.0,0.0,0.0,0.0,0.0,Brada Carpentley,0,1,0,0,1,0,0,0,1,1,0
8168_06,G/1316/S,18.0,0.0,858.0,2.0,0.0,0.0,Camina Carpentley,1,1,0,0,1,0,0,0,1,1,0
8168_07,G/1316/S,28.0,0.0,0.0,0.0,0.0,0.0,Wena Boyers,1,1,0,0,0,1,0,1,0,1,0
8168_08,G/1316/S,38.0,0.0,0.0,0.0,0.0,0.0,Ryanne Boyers,1,1,0,0,0,1,0,0,1,1,0
8171_01,F/1690/P,46.0,0.0,0.0,594.0,154.0,0.0,Dandy Beckerson,0,1,0,0,1,0,0,0,1,1,0
8173_01,C/304/S,44.0,0.0,3771.0,0.0,521.0,4.0,Asellah Shricatory,1,0,1,0,1,0,0,0,1,1,0
8175_01,C/305/S,38.0,0.0,0.0,0.0,0.0,0.0,Terope Geraing,1,0,1,0,0,1,0,0,1,1,0
8176_01,A/98/S,28.0,5.0,8252.0,0.0,181.0,3027.0,Mintard Guloofant,0,0,1,0,1,0,1,0,0,1,0
8177_01,G/1317/S,31.0,116.0,0.0,298.0,2.0,227.0,Davis Wallerson,0,1,0,0,1,0,0,0,1,1,0
8178_01,G/1318/S,18.0,0.0,0.0,0.0,0.0,0.0,Sha Weavesend,1,1,0,0,0,1,0,0,1,1,0
8182_01,F/1564/S,18.0,0.0,220.0,4.0,0.0,532.0,Jaimez Fowlesterez,0,1,0,0,1,0,0,1,0,1,0
8186_01,G/1319/S,4.0,0.0,0.0,0.0,0.0,0.0,Leneva Jenkinnedy,1,1,0,0,1,0,1,0,0,1,0
8186_02,G/1319/S,0.0,0.0,0.0,0.0,0.0,0.0,Kariel Jenkinnedy,1,1,0,0,0,1,0,1,0,1,0
8186_03,G/1319/S,0.0,0.0,0.0,0.0,0.0,0.0,Glenry Estiagosen,0,1,0,0,1,0,0,0,1,1,0
8186_04,G/1319/S,23.0,0.0,0.0,0.0,0.0,0.0,Rayley Jenkinnedy,0,1,0,0,0,1,0,1,0,1,0
8189_01,C/271/P,35.0,0.0,747.0,0.0,0.0,2478.0,Arrak Fanchy,0,0,1,0,1,0,0,0,1,1,0
8190_01,B/320/S,43.0,0.0,0.0,0.0,0.0,0.0,Izaron Ingalt,1,0,1,0,0,1,1,0,0,1,0
8191_01,G/1320/S,18.0,0.0,0.0,19.0,751.0,4.0,Gracy Gaington,0,1,0,0,1,0,0,1,0,1,0
